X,Y,Z,CU_pct,AU_gpt,DENSITY,Hole ID
445492.736013,493608.948282,2619.801146,1.47,0.36,2.75,WP028
445492.051999,493608.942313,2617.921760,2.61,0.4,2.79,WP028
445491.367985,493608.936344,2616.042375,3.8,0.34,2.89,WP028
445490.683971,493608.930374,2614.162990,2.57,0.36,2.86,WP028
445489.999956,493608.924405,2612.283605,2.37,0.48,2.83,WP028
445489.315942,493608.918436,2610.404219,2.42,0.52,2.84,WP028
445488.631928,493608.912467,2608.524834,1.88,0.57,2.86,WP028
445487.947914,493608.906497,2606.645449,2.28,0.63,2.86,WP028
445487.263900,493608.900528,2604.766064,1.55,0.91,2.86,WP028
445486.579885,493608.894559,2602.886678,1.83,0.94,2.84,WP028
445485.895871,493608.888589,2601.007293,2.29,1.55,2.92,WP028
445485.211857,493608.882620,2599.127908,2.81,0.46,2.74,WP028
445484.527843,493608.876651,2597.248523,3.28,1.17,2.86,WP028
445483.843828,493608.870681,2595.369137,4.73,1,2.82,WP028
445483.159814,493608.864712,2593.489752,3.23,0.52,2.71,WP028
445482.475800,493608.858743,2591.610367,4.1,0.68,2.85,WP028
445481.791786,493608.852774,2589.730982,3.42,1.2,2.85,WP028
445481.107771,493608.846804,2587.851596,3,3.55,2.86,WP028
445480.423757,493608.840835,2585.972211,3.16,0.62,2.97,WP028
445479.739743,493608.834866,2584.092826,3.25,0.6,2.91,WP028
445479.055729,493608.828896,2582.213441,3.03,0.27,2.93,WP028
445478.371714,493608.822927,2580.334056,2.48,0.4,2.73,WP028
445477.687700,493608.816958,2578.454670,2.45,0.34,2.81,WP028
445477.003686,493608.810988,2576.575285,3.08,0.37,2.86,WP028
445476.319672,493608.805019,2574.695900,3.56,0.61,2.96,WP028
445475.635657,493608.799050,2572.816515,5.24,0.54,2.92,WP028
445474.951643,493608.793081,2570.937129,3.19,0.59,2.91,WP028
445474.267629,493608.787111,2569.057744,4.05,0.68,2.7,WP028
445473.583615,493608.781142,2567.178359,4.35,0.93,2.89,WP028
445472.899600,493608.775173,2565.298974,4.07,0.74,2.93,WP028
445472.215586,493608.769203,2563.419588,3.34,1.44,2.79,WP028
445471.531572,493608.763234,2561.540203,2.66,0.74,2.74,WP028
445470.847558,493608.757265,2559.660818,2.61,2.34,2.69,WP028
445470.163544,493608.751295,2557.781433,2.83,0.79,2.94,WP028
445469.479529,493608.745326,2555.902047,4.44,0.53,2.91,WP028
445468.795515,493608.739357,2554.022662,3.45,0.42,2.83,WP028
445468.111501,493608.733388,2552.143277,2.11,0.13,2.89,WP028
445467.427487,493608.727418,2550.263892,2.65,0.44,2.79,WP028
445466.743472,493608.721449,2548.384506,3.69,0.75,2.94,WP028
445466.059458,493608.715480,2546.505121,4.58,0.44,3,WP028
445465.375444,493608.709510,2544.625736,1.92,0.32,2.99,WP028
445464.691430,493608.703541,2542.746351,2.4,0.58,2.68,WP028
445464.007415,493608.697572,2540.866965,1.75,0.2,2.94,WP028
445463.323401,493608.691602,2538.987580,4.91,1.51,2.94,WP028
445462.639387,493608.685633,2537.108195,4.07,0.93,2.97,WP028
445461.955373,493608.679664,2535.228810,3.25,0.34,2.89,WP028
445461.271358,493608.673695,2533.349424,1.8,0.18,3.05,WP028
445460.587344,493608.667725,2531.470039,1.53,0.21,2.97,WP028
445459.903330,493608.661756,2529.590654,2.15,0.27,2.96,WP028
445459.219316,493608.655787,2527.711269,2.25,0.25,2.91,WP028
445458.535301,493608.649817,2525.831884,2.43,0.55,3.09,WP028
445457.851287,493608.643848,2523.952498,1.93,0.38,3.02,WP028
445457.167273,493608.637879,2522.073113,3.08,0.54,3.02,WP028
445456.483259,493608.631909,2520.193728,2.02,0.24,2.98,WP028
445455.799244,493608.625940,2518.314343,2.13,0.69,2.97,WP028
445455.115230,493608.619971,2516.434957,3.58,0.5,2.9,WP028
445454.431216,493608.614001,2514.555572,2.84,0.39,2.93,WP028
445453.747202,493608.608032,2512.676187,1.63,0.32,2.94,WP028
445453.063188,493608.602063,2510.796802,2.7,0.56,2.93,WP028
445452.379173,493608.596094,2508.917416,2.25,0.38,3.07,WP028
445451.695159,493608.590124,2507.038031,2.65,0.7,2.96,WP028
445451.011145,493608.584155,2505.158646,2.24,0.93,3,WP028
445450.327131,493608.578186,2503.279261,2.63,0.55,3.05,WP028
445449.643116,493608.572216,2501.399875,1.75,1.09,3.12,WP028
445448.959102,493608.566247,2499.520490,2.15,0.48,3,WP028
445448.275088,493608.560278,2497.641105,2.91,0.43,2.89,WP028
445447.591074,493608.554308,2495.761720,1.92,0.55,2.96,WP028
445446.907059,493608.548339,2493.882334,2.14,0.44,3.01,WP028
445446.223045,493608.542370,2492.002949,2.33,0.29,3.07,WP028
445445.539031,493608.536401,2490.123564,2.37,0.32,3.13,WP028
445444.855017,493608.530431,2488.244179,2.37,0.37,3.08,WP028
445444.171002,493608.524462,2486.364793,1.32,0.23,3.07,WP028
445443.486988,493608.518493,2484.485408,0.24,0.09,3.02,WP028
445442.802974,493608.512523,2482.606023,0.03,0.01,2.92,WP028
445442.118960,493608.506554,2480.726638,0.04,0.01,3.04,WP028
445441.434945,493608.500585,2478.847252,0.75,0.38,2.94,WP028
445440.750931,493608.494615,2476.967867,0.23,0.1,2.92,WP028
445440.066917,493608.488646,2475.088482,0.04,0.04,2.93,WP028
445439.382903,493608.482677,2473.209097,0.32,0.06,2.94,WP028
445438.698888,493608.476708,2471.329712,0.45,0.06,2.96,WP028
445438.014874,493608.470738,2469.450326,0.06,0.02,2.93,WP028
445437.330860,493608.464769,2467.570941,0.21,0.03,3,WP028
445436.646846,493608.458800,2465.691556,0.49,0.05,2.9,WP028
445435.962831,493608.452830,2463.812171,2.46,0.11,3.06,WP028
445435.278817,493608.446861,2461.932785,2.36,0.41,2.89,WP028
445434.594803,493608.440892,2460.053400,2.36,0.44,3.05,WP028
445433.910789,493608.434922,2458.174015,2.44,0.58,3.05,WP028
445433.226775,493608.428953,2456.294630,4.36,1.07,3.05,WP028
445432.542760,493608.422984,2454.415244,2.76,0.43,3.02,WP028
445431.858746,493608.417015,2452.535859,4.58,0.78,2.98,WP028
445431.174732,493608.411045,2450.656474,7,0.89,2.98,WP028
445430.490718,493608.405076,2448.777089,3.42,2.26,2.97,WP028
445429.969159,493608.400524,2447.344063,2.47,0.63,2.93,WP028
445470.523594,493569.750081,2944.756178,,,,WP029
445469.499478,493569.750560,2941.936393,0.88,2.12,,WP029
445468.766601,493569.751166,2939.915158,0.74,0.86,,WP029
445468.085657,493569.751928,2938.034649,0.88,1.4,,WP029
445467.405489,493569.752879,2936.153859,0.91,3.06,,WP029
445466.726095,493569.754022,2934.272790,0.98,0.95,,WP029
445466.047475,493569.755354,2932.391441,1.04,0.74,,WP029
445465.369631,493569.756877,2930.509812,1.01,3.65,,WP029
445464.692562,493569.758591,2928.627905,1.02,0.88,,WP029
445464.016268,493569.760494,2926.745720,0.98,0.45,,WP029
445463.340749,493569.762588,2924.863256,1.28,0.61,,WP029
445462.666006,493569.764873,2922.980514,1.43,0.43,,WP029
445461.992038,493569.767348,2921.097495,1.12,0.43,,WP029
445461.318845,493569.770013,2919.214199,1.17,1.43,,WP029
445460.646429,493569.772869,2917.330626,1.81,1.05,,WP029
445459.974788,493569.775914,2915.446776,1.22,0.4,,WP029
445459.303924,493569.779151,2913.562650,1.39,0.34,,WP029
445458.633835,493569.782577,2911.678249,1.83,0.32,1.86,WP029
445457.964523,493569.786195,2909.793571,1.68,0.25,3.04,WP029
445457.295987,493569.790002,2907.908619,1.53,0.23,2.13,WP029
445456.628228,493569.794000,2906.023392,1.26,0.19,,WP029
445455.961245,493569.798188,2904.137890,0.98,0.14,2.46,WP029
445455.295039,493569.802566,2902.252114,3.66,0.21,2.71,WP029
445454.629610,493569.807135,2900.366065,6.81,0.41,2.51,WP029
445453.964958,493569.811894,2898.479742,9.26,0.27,2.89,WP029
445453.301083,493569.816844,2896.593146,6.14,0.34,2.82,WP029
445452.637985,493569.821984,2894.706277,6.28,0.48,2.63,WP029
445451.975664,493569.827314,2892.819135,6.91,0.47,2.58,WP029
445451.314121,493569.832835,2890.931722,2.05,0.4,2.66,WP029
445450.653355,493569.838546,2889.044036,9.29,0.8,2.63,WP029
445449.993367,493569.844448,2887.156079,3.17,0.33,2.66,WP029
445449.334157,493569.850539,2885.267851,2.07,0.37,2.56,WP029
445448.675725,493569.856821,2883.379353,2.43,0.51,2.69,WP029
445448.018071,493569.863294,2881.490583,2.38,0.45,2.9,WP029
445447.361194,493569.869957,2879.601544,2.76,1.16,2.96,WP029
445446.705097,493569.876810,2877.712235,0.21,0.37,2.7,WP029
445446.049777,493569.883853,2875.822657,2.09,0.84,3.02,WP029
445445.395236,493569.891087,2873.932809,6.37,1.03,3.05,WP029
445444.741474,493569.898511,2872.042693,1.11,0.41,2.88,WP029
445444.088490,493569.906126,2870.152308,1.79,0.63,2.91,WP029
445443.436285,493569.913931,2868.261655,1.57,0.51,3.11,WP029
445442.784860,493569.921926,2866.370735,1.05,0.58,3.05,WP029
445442.134213,493569.930112,2864.479547,1.01,0.57,3.11,WP029
445441.484345,493569.938488,2862.588092,7,0.84,2.9,WP029
445440.835257,493569.947054,2860.696370,0.92,0.28,3.02,WP029
445440.186948,493569.955811,2858.804382,1.11,0.32,3.06,WP029
445439.539419,493569.964758,2856.912128,1.06,0.27,2.99,WP029
445438.892669,493569.973895,2855.019608,0.75,0.17,3.05,WP029
445438.246700,493569.983223,2853.126823,1.18,0.26,2.97,WP029
445437.601510,493569.992740,2851.233773,1.33,1.44,2.97,WP029
445436.957100,493570.002449,2849.340458,1.18,0.24,2.96,WP029
445436.313470,493570.012347,2847.446878,0.63,0.36,2.86,WP029
445435.670620,493570.022436,2845.553035,0.62,0.22,2.83,WP029
445435.028551,493570.032716,2843.658928,1.23,0.32,2.98,WP029
445434.387262,493570.043185,2841.764558,2.88,0.58,3.15,WP029
445433.746754,493570.053845,2839.869924,2.19,0.84,3.12,WP029
445433.107027,493570.064695,2837.975028,1.51,1.57,3.02,WP029
445432.468080,493570.075736,2836.079870,1.6,0.95,3.11,WP029
445431.829914,493570.086967,2834.184450,3.49,0.86,3.12,WP029
445431.192529,493570.098388,2832.288768,1.57,0.33,3.14,WP029
445430.555926,493570.109999,2830.392824,1.5,0.29,3.12,WP029
445429.920103,493570.121801,2828.496620,1.96,0.29,3.22,WP029
445429.285062,493570.133793,2826.600155,1.69,0.37,3.08,WP029
445428.650803,493570.145976,2824.703430,1.53,0.45,3.2,WP029
445428.017325,493570.158348,2822.806445,2.03,0.33,3.15,WP029
445427.384629,493570.170911,2820.909200,1.36,0.6,3.2,WP029
445426.752715,493570.183665,2819.011696,1.37,0.33,3.12,WP029
445426.121582,493570.196608,2817.113933,1.94,0.38,3.11,WP029
445425.491232,493570.209742,2815.215911,2.29,0.78,3.21,WP029
445424.861664,493570.223066,2813.317632,1.57,0.63,3.04,WP029
445424.232878,493570.236581,2811.419094,1.18,1.25,3.16,WP029
445423.604875,493570.250286,2809.520299,2.18,0.39,3.27,WP029
445422.977654,493570.264181,2807.621246,1.59,0.73,3.19,WP029
445422.351215,493570.278266,2805.721936,1.5,0.37,3.19,WP029
445421.725560,493570.292541,2803.822370,1.03,1.51,3.15,WP029
445421.100687,493570.307007,2801.922548,1.24,1.93,3.09,WP029
445420.476597,493570.321663,2800.022470,1.09,0.51,3.13,WP029
445419.853290,493570.336510,2798.122136,1.24,0.84,3.22,WP029
445419.230767,493570.351547,2796.221547,1.42,1.12,3.13,WP029
445418.609026,493570.366774,2794.320704,1.77,2.28,3.17,WP029
445417.988070,493570.382191,2792.419605,1.1,2.11,3.23,WP029
445417.367896,493570.397798,2790.518253,1.53,4.44,3.14,WP029
445416.748506,493570.413596,2788.616646,2.01,1.64,3.21,WP029
445416.129900,493570.429584,2786.714787,0.81,1.26,3.15,WP029
445415.511982,493570.445791,2784.812705,0.67,0.49,3.14,WP029
445414.894174,493570.462392,2782.910591,1.03,1.32,3.12,WP029
445414.276381,493570.479416,2781.008476,1.45,1.65,3.11,WP029
445413.658602,493570.496863,2779.106360,1.07,1.77,3.13,WP029
445413.040838,493570.514732,2777.204243,1.02,0.52,3.23,WP029
445412.423088,493570.533024,2775.302126,1.37,1.77,3.05,WP029
445411.805353,493570.551739,2773.400008,1.13,1.51,3.06,WP029
445411.187632,493570.570876,2771.497889,1.87,1.09,3.12,WP029
445410.569926,493570.590436,2769.595770,1.24,0.97,3.08,WP029
445409.952235,493570.610419,2767.693651,1.22,0.78,3.25,WP029
445409.334558,493570.630825,2765.791531,1.58,7.14,3.15,WP029
445408.716896,493570.651654,2763.889412,2.45,1.55,3.14,WP029
445408.099249,493570.672905,2761.987292,2.49,0.8,3.07,WP029
445407.481616,493570.694579,2760.085172,1.85,1.23,3.04,WP029
445406.848557,493570.717234,2758.135496,2.19,1.14,3,WP029
445406.230954,493570.739764,2756.233376,2.15,1.38,2.99,WP029
445405.628807,493570.762138,2754.378813,2.27,1.65,3.07,WP029
445405.011234,493570.785503,2752.476693,1.43,1.03,2.93,WP029
445404.393676,493570.809290,2750.574575,1.37,0.88,3.04,WP029
445403.776132,493570.833501,2748.672456,1.71,0.51,3.11,WP029
445403.158604,493570.858134,2746.770339,1.65,0.44,3.16,WP029
445402.541090,493570.883190,2744.868222,2.15,0.48,2.88,WP029
445401.923592,493570.908669,2742.966105,1.54,0.63,3.14,WP029
445401.306108,493570.934570,2741.063990,1.54,0.29,3.22,WP029
445400.688640,493570.960894,2739.161875,1.39,0.82,3.24,WP029
445400.071187,493570.987641,2737.259762,1.6,1.16,3.12,WP029
445399.453752,493571.014811,2735.357648,1.5,0.4,3.2,WP029
445398.836339,493571.042403,2733.455534,1.56,1.68,3.14,WP029
445398.218947,493571.070417,2731.553418,1.31,0.6,2.99,WP029
445397.601578,493571.098854,2729.651302,1.69,0.6,3.29,WP029
445396.984231,493571.127713,2727.749185,1.87,0.31,3.16,WP029
445396.366905,493571.156995,2725.847067,1.33,0.66,3.07,WP029
445395.749602,493571.186699,2723.944949,1.46,2.7,3.02,WP029
445395.132320,493571.216825,2722.042830,1.5,0.53,2.88,WP029
445394.515060,493571.247374,2720.140711,1.26,1.06,2.88,WP029
445393.897823,493571.278346,2718.238591,1.56,0.74,3.24,WP029
445393.280607,493571.309739,2716.336472,1.54,0.41,3.09,WP029
445392.663414,493571.341556,2714.434352,1.68,0.45,3.22,WP029
445392.046243,493571.373794,2712.532232,1.5,0.44,3.29,WP029
445391.429094,493571.406456,2710.630112,1.25,1.79,3.12,WP029
445390.811967,493571.439539,2708.727992,1.07,0.36,2.96,WP029
445390.194862,493571.473045,2706.825872,1.19,0.54,2.88,WP029
445389.577779,493571.506973,2704.923753,1.1,0.23,3.2,WP029
445388.960719,493571.541324,2703.021634,1.43,0.38,2.96,WP029
445388.343681,493571.576097,2701.119516,1.36,0.51,3.12,WP029
445387.726665,493571.611293,2699.217398,1.54,1.24,3.07,WP029
445387.109672,493571.646911,2697.315280,1.08,0.28,3.2,WP029
445386.492701,493571.682951,2695.413164,1.25,0.45,3.29,WP029
445385.875753,493571.719414,2693.511048,1.22,0.38,3.16,WP029
445385.258826,493571.756300,2691.608933,1.65,0.69,3.02,WP029
445384.641923,493571.793607,2689.706819,0.87,1.84,2.94,WP029
445384.025056,493571.831534,2687.804705,1.18,5.4,3.16,WP029
445383.408317,493571.871256,2685.902586,1.7,1.22,3.04,WP029
445382.791720,493571.912971,2684.000464,1.81,1.3,2.94,WP029
445382.175267,493571.956678,2682.098341,2.45,0.55,3.16,WP029
445381.250856,493572.025975,2679.245156,1.79,0.57,3.07,WP029
445380.018817,493572.125343,2675.440922,6.37,0.99,,WP029
445379.095228,493572.205094,2672.587744,3.09,1.63,3.12,WP029
445378.479734,493572.260747,2670.685622,2.19,1.17,3.07,WP029
445377.864428,493572.318389,2668.783498,1.87,0.69,3.16,WP029
445377.249308,493572.378020,2666.881375,2.01,0.99,3.12,WP029
445376.634377,493572.439639,2664.979255,1.71,0.51,3.29,WP029
445376.019634,493572.503247,2663.077139,2.18,0.56,3.16,WP029
445375.405110,493572.568840,2661.175020,2.2,1.13,3.25,WP029
445374.790834,493572.636415,2659.272890,2.18,0.42,3.2,WP029
445374.176807,493572.705971,2657.370750,1.41,0.31,2.79,WP029
445373.563031,493572.777510,2655.468604,1.74,0.74,2.81,WP029
445372.949504,493572.851030,2653.566453,2.43,0.46,3.12,WP029
445372.336229,493572.926532,2651.664298,1.72,0.5,3.29,WP029
445371.723205,493573.004015,2649.762142,1.78,0.78,3.16,WP029
445371.110434,493573.083479,2647.859986,2.78,1.09,3.02,WP029
445370.497915,493573.164925,2645.957833,2.72,0.97,3.16,WP029
445369.885650,493573.248352,2644.055684,3.3,0.88,2.96,WP029
445369.273638,493573.333760,2642.153541,1.78,1.16,2.99,WP029
445368.661882,493573.421150,2640.251407,1.24,0.74,2.59,WP029
445368.050380,493573.510520,2638.349282,1.43,0.56,2.94,WP029
445367.438981,493573.601735,2636.447212,1.23,0.9,2.81,WP029
445366.826756,493573.693979,2634.545457,1.14,0.71,2.76,WP029
445366.213552,493573.787117,2632.644061,1.1,0.63,3.45,WP029
445365.599369,493573.881146,2630.743025,1.39,1.03,3.11,WP029
445364.984208,493573.976069,2628.842350,1.69,1.05,3.02,WP029
445364.368068,493574.071885,2626.942037,1.1,0.29,3.07,WP029
445363.750951,493574.168593,2625.042086,0.46,0.06,3.25,WP029
445363.132856,493574.266194,2623.142498,0.14,0.02,3.07,WP029
445362.513783,493574.364688,2621.243275,0.2,0.01,2.79,WP029
445361.893733,493574.464074,2619.344418,0.18,0.02,3.02,WP029
445361.272707,493574.564353,2617.445926,0.37,0.06,3.29,WP029
445360.650704,493574.665524,2615.547802,0.48,0.05,3.25,WP029
445360.027725,493574.767588,2613.650045,0.46,0.05,2.81,WP029
445359.403770,493574.870544,2611.752657,0.27,0.07,3.16,WP029
445358.778839,493574.974392,2609.855639,0.1,0.02,3.29,WP029
445358.152935,493575.079137,2607.958992,0.16,0.03,3.16,WP029
445357.526072,493575.184806,2606.062712,0.45,0.19,2.88,WP029
445356.898252,493575.291404,2604.166801,1.12,0.26,2.88,WP029
445356.269475,493575.398929,2602.271260,1.9,1.73,3.29,WP029
445355.639742,493575.507383,2600.376088,2.37,1.35,3.02,WP029
445355.009053,493575.616765,2598.481288,2.88,1.05,3.07,WP029
445354.377408,493575.727075,2596.586861,2.75,1.55,3.02,WP029
445353.744807,493575.838313,2594.692806,2.25,0.69,3.07,WP029
445353.111252,493575.950479,2592.799126,1.97,0.89,2.94,WP029
445352.476741,493576.063573,2590.905820,2.3,1.18,3.02,WP029
445351.841276,493576.177594,2589.012890,1.73,0.77,2.94,WP029
445351.204857,493576.292544,2587.120337,1.97,0.59,2.79,WP029
445350.567484,493576.408421,2585.228162,1.72,0.57,2.94,WP029
445349.929158,493576.525226,2583.336365,1.89,0.41,2.96,WP029
445349.289878,493576.642959,2581.444947,1.79,0.34,2.96,WP029
445348.601748,493576.770402,2579.412041,2.29,1.9,3.45,WP029
445214.444807,493776.408957,3046.666227,,,,WP030
445213.519485,493776.465552,3043.813058,0.44,0.47,2.99,WP030
445212.532475,493776.525920,3040.769677,0.56,1.1,,WP030
445211.607153,493776.582515,3037.916507,0.66,0.59,3.08,WP030
445210.990272,493776.620245,3036.014394,0.51,0.69,3.08,WP030
445210.373391,493776.657976,3034.112281,0.47,1.46,,WP030
445209.756510,493776.695706,3032.210168,0.81,1.15,3.12,WP030
445209.139628,493776.733436,3030.308055,0.5,0.91,3.12,WP030
445208.522747,493776.771166,3028.405942,0.49,0.83,3.11,WP030
445207.905866,493776.808896,3026.503829,0.59,0.68,2.97,WP030
445207.288985,493776.846626,3024.601716,0.74,0.84,2.97,WP030
445206.672103,493776.884356,3022.699603,0.42,8.04,2.54,WP030
445206.055222,493776.922086,3020.797490,0.45,2.16,2.59,WP030
445205.438341,493776.959816,3018.895377,0.61,3.58,3.01,WP030
445204.821460,493776.997546,3016.993264,0.64,1.11,3.07,WP030
445204.204578,493777.035276,3015.091151,0.54,1.11,3.06,WP030
445203.587697,493777.073006,3013.189038,0.52,0.44,3.11,WP030
445202.970816,493777.110736,3011.286925,0.58,0.88,3.02,WP030
445202.353935,493777.148466,3009.384812,0.77,0.47,3.08,WP030
445201.737054,493777.186197,3007.482699,0.87,1.19,3.13,WP030
445201.120172,493777.223927,3005.580586,1.24,1.5,3.12,WP030
445200.503291,493777.261657,3003.678473,1.29,1.22,3.11,WP030
445199.886410,493777.299387,3001.776360,0.54,5.73,3.15,WP030
445199.269529,493777.337117,2999.874247,0.57,0.84,3.16,WP030
445198.652647,493777.374847,2997.972134,0.49,0.57,3.15,WP030
445198.035766,493777.412577,2996.070021,0.61,1.03,3.13,WP030
445197.418885,493777.450307,2994.167908,0.6,0.74,3.2,WP030
445196.802004,493777.488037,2992.265795,0.53,1.49,3.19,WP030
445196.185122,493777.525767,2990.363681,0.68,1.75,3.08,WP030
445195.568241,493777.563497,2988.461568,0.49,1.5,3.16,WP030
445194.951360,493777.601227,2986.559455,1.41,2.06,3.09,WP030
445194.334479,493777.638957,2984.657342,1.2,1.92,3.16,WP030
445193.717598,493777.676687,2982.755229,0.35,4.87,3.2,WP030
445193.100716,493777.714418,2980.853116,0.75,1.4,3.12,WP030
445192.483835,493777.752148,2978.951003,0.6,1.73,3.19,WP030
445191.866954,493777.789878,2977.048890,1,1.15,3.14,WP030
445191.250073,493777.827608,2975.146777,0.58,0.97,3.24,WP030
445190.633191,493777.865338,2973.244664,1.6,4.4,3.17,WP030
445190.016310,493777.903068,2971.342551,0.68,1.94,3.14,WP030
445189.399429,493777.940798,2969.440438,1.94,1.74,3.17,WP030
445188.782548,493777.978528,2967.538325,1.4,2.77,3.19,WP030
445188.165666,493778.016258,2965.636212,1.25,2.84,3.16,WP030
445187.548785,493778.053988,2963.734099,0.96,1.6,3.15,WP030
445186.931904,493778.091718,2961.831986,0.66,1.32,2.96,WP030
445186.315023,493778.129448,2959.929873,1.05,1.48,3.17,WP030
445185.698142,493778.167178,2958.027760,0.53,0.76,3.17,WP030
445185.081260,493778.204909,2956.125647,0.21,0.09,2.97,WP030
445184.464379,493778.242639,2954.223534,0.19,0.1,2.92,WP030
